league,lg,season,season_start_year,player_name,player_id,team,pos,g,mp_per_game,pts_per_game,ast_per_game,trb_per_game,orb_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,stl_per_game,blk_per_game,tov_per_game,pf_per_game,draft_year,draft_round,draft_pick,draft_team,college,rookie_season_start_year,career_year,GS
WNBA,WNBA,1997-98,1997,Michelle Edwards,,CLE,G,20,31.1,10.2,4.5,3.5,0.7,3.8,8.5,0.447,0.3,1.3,0.24,3.5,7.3,0.483,2.3,4.3,0.523,1.8,0.2,3.9,2.0,,,,,,1997,1.0,14
WNBA,WNBA,1997-98,1997,Tamecka Dixon,,LAS,G,27,26.5,11.9,2.0,3.0,0.8,4.3,9.3,0.456,0.8,1.9,0.423,3.4,7.4,0.465,2.5,3.3,0.773,1.8,0.2,2.1,2.8,,,,,,1997,1.0,21
WNBA,WNBA,1997-98,1997,Cassandra Crumpton-Moorer,,NYL,G,2,5.5,1.0,0.5,1.0,0.5,0.5,2.0,0.25,0.0,0.5,0.0,0.5,1.5,0.333,0.0,0.0,,0.0,0.0,0.5,0.0,,,,,,1997,1.0,0
WNBA,WNBA,1997-98,1997,Mikiko Hagiwara,,TOT,G,26,13.8,2.9,0.8,0.9,0.3,1.0,3.3,0.291,0.7,2.3,0.279,0.3,1.0,0.32,0.3,0.6,0.563,0.2,0.1,0.6,0.6,,,,,,1997,1.0,7
WNBA,WNBA,1997-98,1997,Mikiko Hagiwara,,SAC,G,14,12.4,3.1,0.7,0.6,0.1,1.1,3.4,0.319,0.6,2.4,0.273,0.4,1.0,0.429,0.3,0.4,0.667,0.1,0.1,0.6,0.4,,,,,,1997,1.0,2
WNBA,WNBA,1997-98,1997,Mikiko Hagiwara,,PHO,G,12,15.5,2.8,0.8,1.2,0.4,0.8,3.3,0.256,0.7,2.3,0.286,0.2,0.9,0.182,0.4,0.8,0.5,0.2,0.0,0.6,0.8,,,,,,1997,1.0,5
WNBA,WNBA,1998-99,1998,Tajama Abraham,,DET,C,12,3.7,1.5,0.0,0.6,0.2,0.4,1.2,0.357,0.0,0.0,,0.4,1.2,0.357,0.7,1.3,0.533,0.2,0.1,0.4,0.7,,,,,,1997,2.0,0
WNBA,WNBA,1998-99,1998,Janeth Arcain,,HOU,G,30,21.9,6.8,0.9,3.6,1.4,2.8,6.5,0.426,0.2,1.1,0.152,2.6,5.4,0.481,1.1,1.5,0.756,0.8,0.1,1.3,1.6,,,,,,1997,2.0,4
WNBA,WNBA,1998-99,1998,Marlies Askamp,,PHO,C,26,12.3,5.3,0.5,3.3,1.4,1.9,4.0,0.471,0.0,0.0,,1.9,4.0,0.471,1.6,2.4,0.661,0.5,0.3,0.8,1.7,,,,,,1997,2.0,0
WNBA,WNBA,1998-99,1998,Tricia Bader Binford,,UTA,G,22,9.4,2.1,0.9,0.5,0.0,0.7,2.4,0.302,0.5,1.2,0.37,0.3,1.2,0.231,0.2,0.4,0.5,0.6,0.0,1.2,1.5,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Elena Baranova,,UTA,F,20,33.6,12.9,3.5,9.3,3.1,4.6,11.0,0.42,0.8,2.4,0.313,3.9,8.6,0.45,3.0,3.6,0.831,1.1,1.5,2.8,2.2,,,,,,1997,2.0,19
WNBA,WNBA,1998-99,1998,Adia Barnes,,SAC,F,29,21.3,7.6,0.8,2.9,1.2,3.0,7.7,0.395,0.5,1.6,0.298,2.6,6.1,0.42,1.0,1.3,0.744,0.5,0.3,1.8,2.4,,,,,,1998,1.0,16
WNBA,WNBA,1998-99,1998,Quacy Barnes,,SAC,C,17,5.3,0.9,0.1,0.5,0.3,0.4,0.9,0.4,0.0,0.0,,0.4,0.9,0.4,0.2,0.6,0.364,0.1,0.4,0.5,1.2,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Tully Bevilaqua,,CLE,G,11,11.5,1.9,2.1,0.9,0.2,0.7,1.3,0.571,0.1,0.3,0.333,0.6,1.0,0.636,0.4,0.5,0.667,1.1,0.2,0.8,1.1,,,,,,1998,1.0,2
WNBA,WNBA,1998-99,1998,Rhonda Blades,,DET,G,29,11.7,2.3,1.4,1.1,0.2,0.7,2.7,0.256,0.4,1.7,0.24,0.3,1.0,0.286,0.5,1.0,0.483,0.4,0.0,1.4,1.6,,,,,,1997,2.0,2
WNBA,WNBA,1998-99,1998,Cindy Blodgett,,CLE,G,22,8.4,2.9,0.8,0.6,0.1,0.9,3.0,0.288,0.5,1.7,0.27,0.4,1.3,0.31,0.7,1.1,0.625,0.4,0.0,0.5,0.8,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Octavia Blue,,LAS,F,30,11.0,2.4,0.3,1.6,0.6,0.9,2.6,0.338,0.2,0.7,0.286,0.7,1.9,0.357,0.5,0.8,0.625,0.4,0.1,0.9,1.4,,,,,,1998,1.0,3
WNBA,WNBA,1998-99,1998,Ruthie Bolton,,SAC,G,5,26.6,11.0,1.2,2.2,1.0,3.4,11.6,0.293,0.8,5.2,0.154,2.6,6.4,0.406,3.4,5.6,0.607,1.2,0.0,1.4,2.4,,,,,,1997,2.0,4
WNBA,WNBA,1998-99,1998,Karen Booker,,HOU,C,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,,,1997,2.0,0
WNBA,WNBA,1998-99,1998,Kelly Boucher,,CHA,F,9,5.8,1.1,0.2,1.4,0.2,0.3,1.7,0.2,0.1,0.7,0.167,0.2,1.0,0.222,0.3,0.4,0.75,0.1,0.0,0.3,0.3,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Carla Boyd,,DET,F,30,27.2,8.2,2.3,3.9,1.7,3.0,8.7,0.342,0.6,2.1,0.302,2.3,6.6,0.355,1.6,2.5,0.632,0.9,0.3,1.7,2.9,,,,,,1998,1.0,24
WNBA,WNBA,1998-99,1998,Albena Branzova,,NYL,F,11,8.5,2.1,0.5,1.5,0.5,0.8,2.3,0.36,0.2,0.4,0.5,0.6,1.9,0.333,0.3,0.4,0.75,0.3,0.1,1.1,1.1,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Gergana Branzova,,DET,F,26,7.8,2.7,0.3,1.6,0.5,1.1,2.5,0.446,0.0,0.2,0.0,1.1,2.3,0.475,0.4,0.8,0.55,0.1,0.2,0.8,1.6,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Janice Braxton,,CLE,F,30,28.0,9.8,2.5,5.6,1.2,3.6,7.3,0.495,0.1,0.2,0.333,3.5,7.1,0.5,2.6,3.4,0.755,1.7,0.5,2.2,2.6,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Razija Brcaninovic,,DET,C,30,23.2,9.1,1.0,5.1,1.8,3.5,6.8,0.52,0.0,0.0,,3.5,6.8,0.52,2.0,3.0,0.667,0.3,0.9,2.1,2.9,,,,,,1998,1.0,30
WNBA,WNBA,1998-99,1998,Michelle Brogan,,PHO,F,30,26.0,9.2,1.4,4.4,1.5,3.1,6.1,0.505,0.4,0.8,0.478,2.7,5.4,0.509,2.6,3.3,0.796,1.5,0.2,1.7,1.6,,,,,,1998,1.0,25
WNBA,WNBA,1998-99,1998,Sandy Brondello,,DET,G,30,33.1,14.2,3.3,2.9,0.6,5.2,12.2,0.428,0.5,1.5,0.364,4.7,10.8,0.437,3.2,3.5,0.923,1.3,0.0,2.1,1.9,,,,,,1998,1.0,28
WNBA,WNBA,1998-99,1998,Cindy Brown,,DET,F,30,32.2,11.8,1.8,10.0,2.3,4.2,8.9,0.47,0.7,2.0,0.328,3.5,6.9,0.512,2.7,3.9,0.707,1.7,0.7,2.2,3.5,,,,,,1998,1.0,30
WNBA,WNBA,1998-99,1998,La'Shawn Brown,,WAS,C,22,12.4,2.0,0.4,2.4,0.8,0.6,1.7,0.351,0.0,0.0,,0.6,1.7,0.351,0.8,1.5,0.515,0.5,0.9,1.1,2.8,,,,,,1998,1.0,2
WNBA,WNBA,1998-99,1998,Rushia Brown,,CLE,F,30,17.4,6.5,0.9,3.1,1.1,2.1,4.6,0.46,0.0,0.0,0.0,2.1,4.6,0.464,2.2,2.8,0.776,1.1,0.5,1.6,2.6,,,,,,1997,2.0,7
WNBA,WNBA,1998-99,1998,Vicky Bullett,,CHA,F,30,31.6,13.3,1.5,6.5,2.1,5.4,12.2,0.441,0.1,0.9,0.154,5.3,11.4,0.463,2.4,2.9,0.826,2.2,1.5,2.1,2.9,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Heidi Burge,,WAS,F-C,30,16.7,6.7,0.9,3.3,1.0,2.7,5.3,0.509,0.1,0.2,0.286,2.6,5.1,0.52,1.2,2.1,0.597,0.5,0.5,2.4,3.1,,,,,,1997,2.0,15
WNBA,WNBA,1998-99,1998,Linda Burgess,,SAC,F,30,23.1,7.5,0.9,4.9,1.8,3.0,6.3,0.476,0.0,0.3,0.125,3.0,6.0,0.492,1.5,2.0,0.763,1.4,0.4,2.0,2.7,,,,,,1997,2.0,29
WNBA,WNBA,1998-99,1998,Latasha Byears,,SAC,G-F,30,27.6,14.2,1.0,6.6,2.8,6.0,13.3,0.453,0.1,0.6,0.222,5.9,12.7,0.463,2.0,3.1,0.663,1.4,0.4,2.4,4.0,,,,,,1997,2.0,26
WNBA,WNBA,1998-99,1998,Deborah Carter,,WAS,G-F,29,15.0,3.8,0.8,2.2,0.7,1.3,5.0,0.271,0.4,1.7,0.245,0.9,3.3,0.284,0.7,0.9,0.808,0.6,0.1,1.4,2.0,,,,,,1997,2.0,6
WNBA,WNBA,1998-99,1998,Elisabeth Cebrian,,NYL,C,22,8.5,1.7,0.4,1.2,0.5,0.7,1.6,0.429,0.0,0.0,,0.7,1.6,0.429,0.4,0.6,0.571,0.0,0.3,0.9,1.5,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Keri Chaconas,,WAS,G,30,13.2,4.8,1.3,0.8,0.2,1.5,4.9,0.297,1.0,3.5,0.286,0.5,1.4,0.326,0.9,1.1,0.788,0.4,0.0,1.6,1.8,,,,,,1998,1.0,1
WNBA,WNBA,1998-99,1998,Sonia Chase,,CHA,G,23,7.2,1.5,0.6,0.6,0.2,0.6,1.2,0.5,0.0,0.0,,0.6,1.2,0.5,0.3,0.3,1.0,0.2,0.0,0.6,0.7,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Katrina Colleton,,LAS,F,30,19.2,2.7,1.6,1.7,0.8,1.0,3.3,0.303,0.2,0.6,0.263,0.8,2.7,0.313,0.5,0.6,0.833,0.6,0.4,1.0,1.5,,,,,,1997,2.0,14
WNBA,WNBA,1998-99,1998,Andrea Congreaves,,CHA,F-C,24,15.5,4.3,1.5,3.0,0.8,1.5,3.4,0.432,0.6,2.1,0.294,0.8,1.3,0.667,0.8,0.9,0.905,0.5,0.2,1.0,1.5,,,,,,1997,2.0,10
WNBA,WNBA,1998-99,1998,Cynthia Cooper*,,HOU,G,30,35.0,22.7,4.4,3.7,0.8,6.8,15.2,0.446,2.1,5.3,0.4,4.6,9.8,0.471,7.0,8.2,0.854,1.6,0.4,3.2,2.2,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Tamecka Dixon,,LAS,G,22,32.3,16.2,2.5,2.5,0.6,5.6,12.9,0.438,1.0,2.7,0.356,4.7,10.2,0.46,4.0,5.1,0.779,1.1,0.4,2.6,3.0,,,,,,1997,2.0,22
WNBA,WNBA,1998-99,1998,Nadine Domond,,SAC,G,9,10.2,3.0,1.0,1.0,0.7,1.1,3.7,0.303,0.3,1.8,0.188,0.8,1.9,0.412,0.4,0.4,1.0,0.8,0.1,1.2,1.4,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Margo Dydek,,UTA,C,30,28.0,12.9,1.8,7.6,1.4,4.9,10.1,0.482,0.0,0.2,0.143,4.8,9.9,0.49,3.1,4.2,0.732,0.5,3.8,3.6,4.2,,,,,,1998,1.0,30
WNBA,WNBA,1998-99,1998,Michelle Edwards,,CLE,G,23,23.2,7.7,2.8,2.3,0.3,3.0,7.1,0.417,0.5,1.5,0.324,2.5,5.6,0.442,1.3,2.2,0.62,1.0,0.0,2.0,1.8,,,,,,1997,2.0,9
WNBA,WNBA,1998-99,1998,Allison Feaster,,LAS,F,3,13.7,3.3,1.0,0.7,0.3,1.0,4.7,0.214,0.7,3.3,0.2,0.3,1.3,0.25,0.7,0.7,1.0,0.7,0.0,1.3,3.3,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Isabelle Fijalkowski,,CLE,F-C,28,28.8,13.7,2.1,6.9,2.1,5.2,9.5,0.547,0.1,0.4,0.4,5.1,9.2,0.553,3.1,3.8,0.821,0.6,1.0,2.9,4.1,,,,,,1997,2.0,23
WNBA,WNBA,1998-99,1998,Kisha Ford,,NYL,G-F,30,15.7,4.9,0.8,1.2,0.8,2.0,4.6,0.435,0.1,0.4,0.182,1.9,4.2,0.457,0.8,1.3,0.625,1.1,0.1,0.5,2.3,,,,,,1997,2.0,0
WNBA,WNBA,1998-99,1998,Toni Foster,,PHO,F-C,16,13.6,4.9,1.2,1.9,0.6,1.8,3.8,0.467,0.0,0.0,,1.8,3.8,0.467,1.4,1.9,0.767,0.9,0.3,0.9,1.3,,,,,,1997,2.0,5
WNBA,WNBA,1998-99,1998,Jennifer Gillom,,PHO,F-C,30,32.1,20.9,1.4,7.3,2.1,7.6,16.4,0.465,1.0,2.7,0.378,6.6,13.7,0.482,4.6,6.5,0.703,1.7,0.3,3.0,3.1,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Bridgette Gordon,,SAC,F,22,11.5,2.7,0.4,1.4,0.5,1.1,2.9,0.391,0.0,0.4,0.0,1.1,2.5,0.446,0.4,0.7,0.563,0.4,0.0,1.4,1.2,,,,,,1997,2.0,5
WNBA,WNBA,1998-99,1998,Margo Graham,,WAS,C,9,5.4,2.0,0.1,1.4,0.9,0.9,2.1,0.421,0.0,0.0,,0.9,2.1,0.421,0.2,0.4,0.5,0.1,0.1,0.9,1.6,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Lady Grooms,,SAC,F,30,26.4,7.1,1.6,2.7,1.2,2.5,5.1,0.487,0.0,0.2,0.167,2.5,4.9,0.5,2.1,3.1,0.67,0.7,0.1,1.7,1.2,,,,,,1997,2.0,29
WNBA,WNBA,1998-99,1998,Wanda Guyton,,HOU,C,1,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,4.0,,,,,,1997,2.0,1
WNBA,WNBA,1998-99,1998,Mikiko Hagiwara,,PHO,G,10,5.9,2.2,0.3,0.2,0.0,0.8,2.1,0.381,0.4,1.2,0.333,0.4,0.9,0.444,0.2,0.3,0.667,0.0,0.0,0.5,0.4,,,,,,1997,2.0,0
WNBA,WNBA,1998-99,1998,Angie Hamblin,,DET,G-F,6,4.8,1.0,0.3,1.2,0.3,0.3,1.3,0.25,0.2,0.3,0.5,0.2,1.0,0.167,0.2,0.3,0.5,0.2,0.0,1.2,0.7,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Kym Hampton,,NYL,C,30,24.8,9.1,0.9,6.0,1.8,3.3,7.2,0.452,0.0,0.0,0.0,3.3,7.2,0.454,2.6,3.6,0.716,1.1,0.5,2.1,3.0,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Fran Harris,,UTA,G-F,18,19.6,3.9,1.7,2.2,0.8,1.6,4.4,0.354,0.3,0.9,0.313,1.3,3.5,0.365,0.6,0.7,0.833,0.7,0.1,0.9,1.8,,,,,,1997,2.0,12
WNBA,WNBA,1998-99,1998,Kristi Harrower,,PHO,G,30,11.8,2.3,1.7,0.7,0.1,0.6,1.7,0.365,0.4,1.1,0.344,0.3,0.7,0.4,0.7,0.9,0.75,0.5,0.1,1.0,0.8,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Dena Head,,UTA,G,30,15.6,3.6,1.2,1.7,0.5,1.2,2.8,0.424,0.4,0.9,0.481,0.8,1.9,0.397,0.8,1.1,0.697,1.0,0.0,1.5,1.3,,,,,,1997,2.0,14
WNBA,WNBA,1998-99,1998,Korie Hlede,,DET,G,27,33.8,14.1,2.7,5.2,1.4,5.0,12.8,0.391,1.1,2.7,0.392,3.9,10.0,0.391,3.1,3.8,0.806,0.8,0.0,3.3,2.4,,,,,,1998,1.0,27
WNBA,WNBA,1998-99,1998,Angela Jackson,,WAS,C,7,5.1,1.4,0.0,0.6,0.4,0.4,0.9,0.5,0.0,0.0,,0.4,0.9,0.5,0.6,0.9,0.667,0.1,0.3,0.0,1.4,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Adrienne Johnson,,CLE,G,29,11.4,4.6,0.5,1.7,0.6,1.8,4.0,0.457,0.5,1.1,0.424,1.3,2.9,0.47,0.4,0.6,0.722,0.2,0.1,0.8,1.2,,,,,,1997,2.0,0
WNBA,WNBA,1998-99,1998,LaTonya Johnson,,UTA,F,28,17.5,5.4,0.7,1.9,0.5,2.1,5.2,0.4,0.5,1.8,0.286,1.6,3.4,0.458,0.8,1.2,0.618,0.4,0.0,1.5,1.5,,,,,,1998,1.0,8
WNBA,WNBA,1998-99,1998,Leslie Johnson,,WAS,F,6,2.5,0.3,0.2,0.2,0.0,0.2,0.3,0.5,0.0,0.0,,0.2,0.3,0.5,0.0,0.0,,0.0,0.0,0.7,0.5,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Pollyanna Johns Kimbrough,,CHA,C,24,7.5,2.6,0.3,1.5,0.6,0.9,1.9,0.489,0.0,0.0,,0.9,1.9,0.489,0.8,1.2,0.643,0.1,0.1,0.4,0.4,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Tiffani Johnson,,SAC,C,6,5.3,0.3,0.0,1.7,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.3,0.7,0.5,0.3,0.0,0.5,0.8,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Vickie Johnson,,NYL,G-F,30,30.2,12.5,2.5,3.8,1.5,4.9,10.9,0.446,0.7,1.9,0.375,4.2,9.0,0.461,2.1,2.7,0.768,1.0,0.2,1.5,2.3,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Merlakia Jones,,CLE,G,30,22.8,9.5,1.3,3.2,0.9,3.6,7.8,0.464,0.2,0.7,0.35,3.4,7.2,0.474,2.0,2.7,0.753,1.1,0.1,1.7,2.3,,,,,,1997,2.0,21
WNBA,WNBA,1998-99,1998,Aneta Kausaite,,DET,F,10,5.8,1.4,0.1,1.1,0.8,0.5,2.0,0.25,0.0,0.2,0.0,0.5,1.8,0.278,0.4,0.7,0.571,0.3,0.0,0.3,0.4,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Tanja Kostic,,CLE,F,5,6.0,1.0,0.4,0.4,0.2,0.4,0.6,0.667,0.0,0.0,,0.4,0.6,0.667,0.2,0.4,0.5,0.0,0.0,0.6,0.4,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Andrea Kuklova,,PHO,G-F,29,11.7,3.3,1.1,1.3,0.7,1.3,3.3,0.4,0.0,0.2,0.143,1.3,3.0,0.42,0.7,1.2,0.556,0.6,0.1,1.4,1.4,,,,,,1998,1.0,2
WNBA,WNBA,1998-99,1998,Monica Lamb,,HOU,C,30,21.6,5.4,0.3,4.7,2.1,2.2,4.1,0.541,0.0,0.0,,2.2,4.1,0.541,1.0,1.4,0.69,0.8,0.7,0.9,2.9,,,,,,1998,1.0,25
WNBA,WNBA,1998-99,1998,Lisa Leslie*,,LAS,C,28,32.1,19.6,2.5,10.2,2.8,7.2,15.1,0.478,0.3,0.8,0.391,6.9,14.3,0.483,4.9,6.3,0.768,1.5,2.1,3.6,4.3,,,,,,1997,2.0,28
WNBA,WNBA,1998-99,1998,Rebecca Lobo*,,NYL,C,30,29.2,11.7,1.5,6.9,2.3,4.5,9.4,0.484,0.4,1.3,0.308,4.1,8.1,0.512,2.2,3.1,0.71,0.6,1.1,2.2,3.3,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Mwadi Mabika,,LAS,G,29,24.5,8.2,1.5,4.4,1.0,3.0,8.9,0.339,1.1,3.7,0.308,1.9,5.2,0.36,1.0,1.5,0.698,1.0,0.3,1.3,2.5,,,,,,1997,2.0,23
WNBA,WNBA,1998-99,1998,Sharon Manning,,CHA,F-C,30,19.2,5.4,1.0,5.5,2.0,2.0,4.5,0.44,0.0,0.1,0.0,2.0,4.4,0.447,1.5,2.2,0.667,1.1,0.2,1.4,2.1,,,,,,1997,2.0,6
WNBA,WNBA,1998-99,1998,Rhonda Mapp,,CHA,C,21,21.7,10.1,1.6,4.2,1.7,4.0,7.8,0.506,0.0,0.5,0.1,3.9,7.3,0.532,2.1,2.9,0.75,0.6,0.4,1.9,2.9,,,,,,1997,2.0,14
WNBA,WNBA,1998-99,1998,Suzie McConnell Serio,,CLE,G,28,31.5,8.6,6.4,2.2,0.3,2.9,6.3,0.455,1.0,2.5,0.408,1.8,3.8,0.486,1.8,2.5,0.729,1.8,0.2,3.7,1.7,,,,,,1998,1.0,28
WNBA,WNBA,1998-99,1998,Nikki McCray,,WAS,G,29,33.4,17.7,3.1,2.9,1.2,6.6,15.8,0.418,0.8,2.5,0.315,5.8,13.2,0.438,3.7,4.9,0.748,1.5,0.1,4.3,2.8,,,,,,1998,1.0,28
WNBA,WNBA,1998-99,1998,Pamela McGee,,LAS,F-C,30,19.0,6.8,0.4,4.8,2.1,2.7,6.1,0.437,0.0,0.1,0.0,2.7,6.0,0.447,1.4,2.3,0.614,0.8,0.8,1.8,3.5,,,,,,1997,2.0,22
WNBA,WNBA,1998-99,1998,Penny Moore,,WAS,F,29,26.1,8.2,1.6,3.7,1.2,3.2,9.3,0.343,0.7,3.2,0.207,2.6,6.2,0.413,1.1,1.6,0.717,1.5,0.7,2.1,2.0,,,,,,1997,2.0,26
WNBA,WNBA,1998-99,1998,Yolanda Moore,,HOU,F-C,30,17.8,3.3,0.3,2.9,1.1,1.1,2.4,0.451,0.0,0.1,0.5,1.0,2.3,0.449,1.1,1.4,0.805,0.9,0.0,0.7,1.8,,,,,,1997,2.0,4
WNBA,WNBA,1998-99,1998,Eva Nemcova,,CLE,F,30,32.4,11.9,2.2,3.7,0.9,4.4,9.4,0.466,0.9,2.1,0.452,3.4,7.3,0.47,2.2,2.5,0.893,1.1,0.7,2.1,2.6,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Murriel Page,,WAS,F,30,31.8,8.3,1.3,6.9,2.7,3.5,7.2,0.479,0.0,0.1,0.0,3.5,7.2,0.484,1.4,2.2,0.631,0.6,0.4,1.9,3.2,,,,,,1998,1.0,30
WNBA,WNBA,1998-99,1998,Wendy Palmer,,UTA,F,28,27.2,13.5,1.1,6.6,2.5,5.2,11.0,0.472,0.2,0.6,0.353,5.0,10.4,0.479,2.9,4.4,0.653,0.6,0.2,2.0,2.7,,,,,,1997,2.0,21
WNBA,WNBA,1998-99,1998,Tia Paschal,,CHA,F,20,5.5,1.4,0.5,0.8,0.2,0.6,1.9,0.297,0.1,0.2,0.25,0.5,1.7,0.303,0.2,0.3,0.667,0.4,0.0,0.6,0.6,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Ticha Penicheiro,,SAC,G,30,36.0,6.3,7.5,4.7,0.4,1.8,5.5,0.333,0.3,1.4,0.233,1.5,4.1,0.369,2.3,3.6,0.642,2.2,0.1,3.9,3.0,,,,,,1998,1.0,30
WNBA,WNBA,1998-99,1998,Kim Perrot,,HOU,G,30,32.9,8.5,4.7,3.1,0.6,2.9,7.3,0.404,1.0,3.6,0.269,2.0,3.7,0.536,1.6,2.3,0.7,2.8,0.0,2.7,2.3,,,,,,1997,2.0,30
WNBA,WNBA,1998-99,1998,Bridget Pettis,,PHO,G,30,28.3,11.3,2.1,3.4,1.1,3.8,10.0,0.377,1.2,4.1,0.285,2.6,5.9,0.441,2.6,3.0,0.865,1.0,0.3,2.1,2.5,,,,,,1997,2.0,28
WNBA,WNBA,1998-99,1998,Franthea Price,,SAC,G,26,14.6,4.9,1.3,1.7,0.3,1.7,4.4,0.374,1.1,3.0,0.359,0.6,1.4,0.405,0.5,0.7,0.722,0.8,0.1,1.2,1.1,,,,,,1998,1.0,1
WNBA,WNBA,1998-99,1998,Brandy Reed,,PHO,F,24,10.6,5.2,0.8,3.3,1.5,2.1,4.0,0.526,0.1,0.3,0.25,2.0,3.6,0.552,0.9,1.3,0.71,0.8,0.3,1.4,1.3,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Michelle Reed,,LAS,G-F,9,5.4,1.6,0.2,1.2,0.2,0.3,1.2,0.273,0.1,0.4,0.25,0.2,0.8,0.286,0.8,1.3,0.583,0.2,0.1,0.7,0.4,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Tracy Reid,,CHA,F,30,32.2,13.8,1.5,5.2,2.0,5.0,10.3,0.487,0.0,0.1,0.0,5.0,10.3,0.49,3.7,6.0,0.613,1.3,0.4,2.4,2.0,,,,,,1998,1.0,30
WNBA,WNBA,1998-99,1998,Tammi Reiss,,UTA,G,22,21.7,6.5,2.2,1.8,0.6,2.5,6.1,0.403,0.7,2.5,0.296,1.7,3.6,0.475,0.9,1.3,0.655,0.5,0.0,1.1,1.5,,,,,,1997,2.0,17
WNBA,WNBA,1998-99,1998,Nyree Roberts,,HOU,C,14,3.9,1.1,0.1,0.7,0.2,0.4,0.5,0.857,0.0,0.0,,0.4,0.5,0.857,0.3,0.5,0.571,0.1,0.0,0.3,0.2,,,,,,1998,1.0,0
WNBA,WNBA,1998-99,1998,Eugenia Rycraw,,LAS,C,20,11.3,2.3,0.2,2.5,0.9,0.8,1.6,0.469,0.0,0.0,,0.8,1.6,0.469,0.8,1.1,0.727,0.4,0.9,0.7,1.4,,,,,,1998,1.0,4
WNBA,WNBA,1998-99,1998,Alessandra Santos de Oliveira,,WAS,C,16,30.1,11.0,0.1,8.1,3.8,3.9,7.6,0.516,0.0,0.0,,3.9,7.6,0.516,3.1,6.8,0.463,0.8,0.4,3.4,2.8,,,,,,1998,1.0,12
WNBA,WNBA,1998-99,1998,Olympia Scott,,UTA,C,29,16.1,5.3,0.8,2.9,1.3,2.0,4.7,0.43,0.0,0.2,0.2,2.0,4.5,0.438,1.3,2.2,0.569,0.8,0.3,1.7,2.7,,,,,,1998,1.0,1
WNBA,WNBA,1998-99,1998,Raegan Pebley,,CLE,F-C,22,7.6,1.7,0.3,1.3,0.2,0.6,1.7,0.368,0.0,0.1,0.0,0.6,1.6,0.389,0.5,0.5,0.833,0.1,0.2,0.4,1.1,,,,,,1997,2.0,0
WNBA,WNBA,1998-99,1998,Adrienne Shuler,,WAS,G,25,14.5,3.6,1.9,2.1,0.5,1.2,3.4,0.369,0.5,1.5,0.342,0.7,1.8,0.391,0.6,0.7,0.824,0.9,0.1,1.6,2.1,,,,,,1998,1.0,12
WNBA,WNBA,1998-99,1998,Christy Smith,,CHA,G,24,18.7,3.7,3.0,1.4,0.1,1.1,3.1,0.36,0.8,2.4,0.316,0.4,0.8,0.5,0.7,0.8,0.85,0.4,0.0,2.0,1.4,,,,,,1998,1.0,18
WNBA,WNBA,1998-99,1998,Tangela Smith,,SAC,C,28,25.3,9.6,1.1,4.6,1.6,4.0,9.9,0.403,0.2,0.5,0.357,3.8,9.4,0.405,1.4,1.9,0.741,0.6,1.6,1.6,2.8,,,,,,1998,1.0,10
