draft_year,lg,draft_pick,draft_round,tm,player,player_id,college
1957,NBA,17.0,3.0,CIN,Jerry Paulson,paulsje01,Manhattan University
1957,NBA,18.0,3.0,DET,Bill Ebben,ebbenbi01,Detroit Mercy
1957,NBA,19.0,3.0,MNL,Jim Spivey,spiveji01,Southeastern Oklahoma State University
1957,NBA,20.0,3.0,STL,John Smyth,smythjo02,Notre Dame
1957,NBA,21.0,3.0,NYK,Gary Clark,clarkga02,Syracuse
1957,NBA,22.0,3.0,PHW,Angelo Lombardo,lombaan01,Manhattan University
1957,NBA,23.0,3.0,SYR,Vince Cohen,cohenvi01,Syracuse
1957,NBA,24.0,3.0,BOS,Chuck Schramm,schrach01,Western Illinois University
1957,NBA,25.0,4.0,CIN,Jed Dommeyer,dormeje01,Minnesota
1957,NBA,26.0,4.0,DET,Kurt Engelbert,engleku01,Saint Joseph's
1957,NBA,27.0,4.0,MNL,George Brown,brownge01,Wayne State University
1957,NBA,28.0,4.0,STL,Hank Nowak,nowakha01,Canisius
1957,NBA,29.0,4.0,NYK,Rayford Wells,wellsra02,Lenoir-Rhyne College
1957,NBA,30.0,4.0,PHW,Ray Radziszewski,radzira01,Saint Joseph's
1957,NBA,31.0,4.0,SYR,Jerry Mallett,malleje01,Baylor
1957,NBA,32.0,4.0,BOS,Jim Ashmore,ashmoji01,Mississippi State
1957,NBA,33.0,5.0,CIN,Stuart Murray,murrast01,Lafayette College
1957,NBA,34.0,5.0,DET,Ron Kramer,kramero01,Michigan
1957,NBA,35.0,5.0,MNL,Gary Thompson,thompga01,Iowa State
1957,NBA,36.0,5.0,STL,Al Rochelle,rocheal01,Vanderbilt
1957,NBA,37.0,5.0,NYK,Lee Marshall,marshle01,Washington & Lee University
1957,NBA,38.0,5.0,PHW,Jim Radcliffe,radclji01,Lafayette College
1957,NBA,39.0,5.0,SYR,Frank Nimmo,nimmofr01,Cincinnati
1957,NBA,40.0,5.0,BOS,Grady Wallace,wallagr01,South Carolina
1957,NBA,41.0,6.0,CIN,John Maglio,maglijo01,NC State
1957,NBA,42.0,6.0,DET,Walt Adamushko,acamuwa01,St. Francis College
1957,NBA,43.0,6.0,MNL,Phil Murrell,murreph01,Drake University
1957,NBA,44.0,6.0,STL,Raymond Downs,downsra01,Texas
1957,NBA,45.0,6.0,NYK,Jim Humphrey,humphji01,Saint Michael's College
1957,NBA,46.0,6.0,PHW,Alonzo Lewis,lewisal01,La Salle
1957,NBA,47.0,6.0,SYR,Lyndon Lee,leely01,Oklahoma City University
1957,NBA,48.0,6.0,BOS,Maurice King,kingma01,Kansas
1957,NBA,49.0,7.0,CIN,Chet Forte,fortech01,Columbia University
1957,NBA,50.0,7.0,DET,Carl Boldt,boldtca01,San Francisco
1957,NBA,51.0,7.0,MNL,George Ferguson,ferguge01,Michigan
1957,NBA,52.0,7.0,STL,Mason Cope,popema02,Kentucky Wesleyan College
1957,NBA,53.0,7.0,PHW,Max Jameson,jamesma01,Kentucky State University
1957,NBA,54.0,7.0,SYR,Dick Gaines,gainedi01,Seton Hall
1957,NBA,55.0,7.0,BOS,Dick Brott,brottdi01,Denver
1957,NBA,56.0,8.0,CIN,Bob Daniels,daniebo01,Western Kentucky
1957,NBA,57.0,8.0,DET,Doug Bolstorff,bolstdo01,Minnesota
1957,NBA,58.0,8.0,MNL,Jon Haaven,haavejo01,University of North Dakota
1957,NBA,59.0,8.0,STL,Bill Darragh,darrabi01,Louisville
1957,NBA,60.0,8.0,PHW,Woody Sauldsberry,sauldwo01,Texas Southern
1957,NBA,61.0,8.0,SYR,Cebe Price,pricece01,Marshall
1957,NBA,62.0,8.0,BOS,Bill Von Weyhe,vonwebi01,Rhode Island
1957,NBA,63.0,9.0,CIN,Dick Heise,heisedi01,DePaul
1957,NBA,64.0,9.0,DET,Bob Lazor,lazorbo01,Pitt
1957,NBA,65.0,9.0,MNL,Jim Sutton,suttoji01,North Dakota State University
1957,NBA,66.0,9.0,STL,Calvin Grosscup,grossca01,Tulane
1957,NBA,67.0,9.0,PHW,Steve Hamilton,hamilst01,Morehead State University
1957,NBA,68.0,9.0,SYR,Jim Brown,brownji02,Syracuse
1957,NBA,69.0,9.0,BOS,Joe Gibbon,gibbojo01,Ole Miss
1957,NBA,70.0,10.0,CIN,Mel Wright,wrighme01,Oklahoma State
1957,NBA,71.0,10.0,MNL,Gordon Fosness,fosnego01,Dakota Wesleyan University
1957,NBA,72.0,10.0,STL,Bobby Mills,millsbo01,SMU
1957,NBA,73.0,10.0,PHW,Gerry Calvert,calveje01,Kentucky
1957,NBA,74.0,10.0,SYR,Jack Nichols,nichoja02,Colgate
1957,NBA,75.0,10.0,BOS,Jack Butcher,butchja01,Memphis
1957,NBA,76.0,11.0,CIN,Cliff Hafer,hafercl01,NC State
1957,NBA,77.0,11.0,STL,Gerald Dreier,dreiege01,Macalester College
1957,NBA,78.0,11.0,PHW,J.C. Gipson,gibsoje01,
1957,NBA,79.0,11.0,BOS,Dick Neal,nealdi01,Indiana
1957,NBA,80.0,12.0,CIN,Jim Boothe,boothji01,Xavier
1957,NBA,81.0,12.0,STL,Bob Seitz,seitzbo01,NC State
1957,NBA,82.0,12.0,SYR,Jim Weeks,weeksji01,New York Institute of Technology
1957,NBA,83.0,12.0,BOS,Don Tobin,tobinda01,Florida Southern College
1957,NBA,84.0,13.0,STL,Ted Romanoff,romaned01,Oregon State
1957,NBA,85.0,14.0,STL,Lavelle Langston,langsla01,Northwestern State University
1956,NBA,1.0,1.0,ROC,Si Green,greensi01,Duquesne
1956,NBA,2.0,1.0,STL,Bill Russell,russebi01,San Francisco
1956,NBA,3.0,1.0,MNL,Jim Paxson,paxsoji01,Dayton
1956,NBA,4.0,1.0,NYK,Ron Shavlik,shavlro01,NC State
1956,NBA,5.0,1.0,SYR,Joe Holup,holupjo01,George Washington
1956,NBA,6.0,1.0,BOS,Tom Heinsohn,heinsto01,Holy Cross
1956,NBA,7.0,1.0,FTW,Ron Sobie,sobiero01,DePaul
1956,NBA,8.0,1.0,PHW,Hal Lear,learha01,Temple
1956,NBA,9.0,2.0,ROC,Bob Burrow,burrobo01,Kentucky
1956,NBA,10.0,2.0,STL,Willie Naulls,naullwi01,UCLA
1956,NBA,11.0,2.0,MNL,Terry Rand,randte01,Marquette
1956,NBA,12.0,2.0,NYK,Gary Bergen,bergega01,Utah
1956,NBA,13.0,2.0,SYR,Paul Judson,judsopa01,Illinois
1956,NBA,14.0,2.0,BOS,K.C. Jones,joneskc01,San Francisco
1956,NBA,15.0,2.0,FTW,Bob Kessler,kesslbo01,Maryland
1956,NBA,16.0,2.0,PHW,Phil Rollins,rolliph01,Louisville
1956,NBA,17.0,3.0,ROC,Dave Piontek,piontda01,Xavier
1956,NBA,18.0,3.0,STL,Darrell Floyd,floydda01,Furman University
1956,NBA,19.0,3.0,MNL,Jerry Bird,birdje01,Kentucky
1956,NBA,20.0,3.0,NYK,Jerry Harper,harpeje01,Alabama
1956,NBA,21.0,3.0,SYR,Forest Able,ablefo01,Western Kentucky
1956,NBA,22.0,3.0,BOS,George Linn,linnge01,Alabama
1956,NBA,23.0,3.0,FTW,Bill Thieben,thiebbi01,Hofstra
1956,NBA,24.0,3.0,PHW,Bevo Francis,francbe01,University of Rio Grande
1956,NBA,25.0,4.0,ROC,Johnny McCarthy,mccarjo01,Canisius
1956,NBA,26.0,4.0,STL,Robin Freeman,freemro02,Ohio State
1956,NBA,27.0,4.0,MNL,Lloyd Aubrey,aubrell01,Notre Dame
1956,NBA,28.0,4.0,NYK,Ronnie Mayer,mayerro01,Duke
1956,NBA,29.0,4.0,SYR,Swede Halbrook,halbrsw01,Oregon State
1956,NBA,30.0,4.0,BOS,Dan Swartz,swartda01,Morehead State University
1956,NBA,31.0,4.0,FTW,Charles Slack,slackch01,Marshall
1956,NBA,32.0,4.0,PHW,Phil Wheeler,wheelph01,Cincinnati
1956,NBA,33.0,5.0,ROC,Bill Uhl,uhlbi01,Dayton
1956,NBA,34.0,5.0,STL,Norm Stewart,stewano01,Missouri
1956,NBA,35.0,5.0,MNL,Bill Reigel,reigebi01,McNeese State University
1956,NBA,36.0,5.0,NYK,Joe Sexson,sextojo01,Purdue
1956,NBA,37.0,5.0,SYR,Jim Ray,rayji01,Toledo
1956,NBA,38.0,5.0,BOS,Bill Logan,loganbi01,Iowa
1956,NBA,39.0,5.0,FTW,Joe Liebler,liebejo01,Holy Cross
1956,NBA,40.0,5.0,PHW,Joe Belmont,belmojo01,Duke
1956,NBA,41.0,6.0,ROC,Kevin Thomas,thomake02,Boston University
1956,NBA,42.0,6.0,STL,Dave Plunkett,plunkda01,Cincinnati
1956,NBA,43.0,6.0,MNL,Phil Jordon,jordoph01,Whitworth
1956,NBA,44.0,6.0,NYK,Pat Dunn,dunnpa01,Utah State University
1956,NBA,45.0,6.0,SYR,Jim McLaughlin,mclauji01,Saint Louis
1956,NBA,46.0,6.0,BOS,Don Boldebuck,boldedo01,Houston
1956,NBA,47.0,6.0,FTW,Paul Schlimm,schlijo01,John Carroll University
1956,NBA,48.0,6.0,PHW,Mickey Winograd,winogmi01,Duquesne
1956,NBA,49.0,7.0,ROC,Carl Cain,cainca01,Iowa
1956,NBA,50.0,7.0,STL,Julius McCoy,mccoyju01,Michigan State
1956,NBA,51.0,7.0,MNL,John Barber,barbejo01,"California State University, Los Angeles"
1956,NBA,52.0,7.0,NYK,Jack Adams,adamsja03,Eastern Kentucky University
1956,NBA,53.0,7.0,SYR,Les Roh,rohje01,Idaho State University
1956,NBA,54.0,7.0,BOS,O'Neal Weaver,weaveon01,Midwestern State University
1956,NBA,55.0,7.0,FTW,Bruce Harris,harribr01,Tennessee Technological University
1956,NBA,56.0,7.0,PHW,John Fannon,fannojo01,Notre Dame
1956,NBA,57.0,8.0,ROC,Clayton Carter,cartecl01,Oklahoma State
1956,NBA,58.0,8.0,STL,Morris Taft,taftmo01,UCLA
1956,NBA,59.0,8.0,MNL,Sam Jones,jonessa01,NC Central
1956,NBA,60.0,8.0,NYK,Art Bunte,buntear01,Utah
1956,NBA,61.0,8.0,SYR,Chester Webb,webbch01,Georgia Southern University
1956,NBA,62.0,8.0,BOS,Vic Molodet,molodvi01,NC State
1956,NBA,63.0,8.0,PHW,Max Anderson,anderma01,Oregon
1956,NBA,64.0,9.0,ROC,Dan Mannix,mannida02,St. Francis College
1956,NBA,65.0,9.0,STL,Jim Reed,reedji01,Texas Tech
1956,NBA,66.0,9.0,MNL,Jim Springer,sprinji02,Gustavus Adolphus
1956,NBA,67.0,9.0,NYK,Dick Miller,milledi02,Wisconsin
1956,NBA,68.0,9.0,SYR,Dick Julio,juliodi01,University of Massachusetts Dartmouth
1956,NBA,69.0,9.0,BOS,Jim Houston,houstji01,Brandeis University
1956,NBA,70.0,9.0,PHW,Ronald Clark,clarkro01,Springfield College
1956,NBA,71.0,10.0,ROC,Jerry Moreman,moremje01,Louisville
1956,NBA,72.0,10.0,STL,Herschel Pedersen,pederhe01,BYU
1956,NBA,73.0,10.0,MNL,Phil Grawemeyer,grawmph01,Kentucky
1956,NBA,74.0,10.0,NYK,Howie Crittenden,crittho01,Murray State
1956,NBA,75.0,10.0,SYR,Bob Hopkins,hopkibo01,Grambling State University
1956,NBA,76.0,10.0,BOS,Theophilus Lloyd,lloydth01,Maryland
1956,NBA,77.0,11.0,ROC,Gene Carpenter,carpege01,Texas Tech
1956,NBA,78.0,11.0,STL,Wally Choice,choicwa01,Indiana
1956,NBA,79.0,11.0,MNL,Robert Hodgson,hodgsro01,Wichita State
1956,NBA,80.0,11.0,NYK,Dick Miani,mianidi01,Miami (FL)
1956,NBA,81.0,11.0,SYR,Willie Bergines,bergiwi01,West Virginia
1956,NBA,82.0,12.0,STL,Ed Huse,huseed01,Wyoming
1956,NBA,83.0,12.0,MNL,Carl Widseth,widseca01,Tennessee
1956,NBA,84.0,12.0,NYK,Ed Petrie,petried01,Seton Hall
1956,NBA,85.0,12.0,SYR,Dick Kenyon,kenyodi01,LeMoyne College
1956,NBA,86.0,13.0,STL,Arthur Helms,helmsar01,Houston
1956,NBA,87.0,13.0,MNL,John Patzwald,patzwjo01,Gustavus Adolphus
1956,NBA,88.0,13.0,NYK,Toby Roybal,roybato01,New Mexico
1956,NBA,89.0,13.0,SYR,Milt Graham,grahami01,Colgate
1956,NBA,90.0,14.0,STL,Junior Morgan,morgaju02,Duke
1956,NBA,91.0,14.0,MNL,Elgin Baylor,bayloel01,Seattle University
1956,NBA,92.0,14.0,SYR,Chuck Rolles,rollech01,Cornell
1955,NBA,1.0,1.0,STL,Dick Ricketts,rickedi01,Duquesne
1955,NBA,2.0,1.0,ROC,Maurice Stokes,stokema01,Saint Francis University
1955,NBA,3.0,1.0,PHW,Tom Gola,golato01,La Salle
1955,NBA,4.0,1.0,BOS,Jim Loscutoff,loscuji01,Oregon
1955,NBA,5.0,1.0,NYK,Kenny Sears,searske01,Santa Clara
1955,NBA,6.0,1.0,MNL,Dick Garmaker,garmadi01,Minnesota
1955,NBA,7.0,1.0,SYR,Ed Conlin,conlied01,Fordham
1955,NBA,8.0,1.0,FTW,Johnny Horan,horanjo01,Dayton
1955,NBA,9.0,2.0,STL,Jack Stephens,stephja01,Notre Dame
1955,NBA,10.0,2.0,ROC,Jack Twyman,twymaja01,Cincinnati
1955,NBA,11.0,2.0,PHW,Corky Devlin,devlico01,George Washington
1955,NBA,12.0,2.0,BOS,Dick Hemric,hemridi01,Wake Forest
1955,NBA,13.0,2.0,NYK,Jerry Mullen,mulleje01,San Francisco
1955,NBA,14.0,2.0,MNL,Chuck Mencel,mencech01,Minnesota
1955,NBA,15.0,2.0,FTW,Jesse Arnelle,arnelje01,Penn State
1955,NBA,16.0,2.0,SYR,Don Schlundt,schludo01,Indiana
1955,NBA,17.0,3.0,STL,Al Ferrari,ferraal01,Michigan State
1955,NBA,18.0,3.0,ROC,Ed Fleming,flemied01,Niagara University
1955,NBA,19.0,3.0,PHW,Bob Schafer,schafbo01,Villanova
1955,NBA,20.0,3.0,BOS,Buzz Wilkinson,wilkibu01,Virginia
1955,NBA,21.0,3.0,NYK,Guy Sparrow,sparrgu01,Detroit Mercy
1955,NBA,22.0,3.0,MNL,Dick Boushka,boushdi01,Saint Louis
1955,NBA,23.0,3.0,SYR,Jack Sallee,salleja01,Dayton
1955,NBA,24.0,3.0,FTW,Ron Bennink,benniro01,Washington State
1955,NBA,25.0,4.0,STL,Burdette Haldorson,haldobu01,Colorado
1955,NBA,26.0,4.0,ROC,Bob McKeen,mckeebo01,California
1955,NBA,27.0,4.0,PHW,Ed Wiener,wieneed01,Tennessee
1955,NBA,28.0,4.0,BOS,Bart Leach,leachba01,Penn
1955,NBA,29.0,4.0,NYK,Ed Cole,coleed01,Creighton
1955,NBA,30.0,4.0,MNL,John Miller,millejo01,Ohio State
1955,NBA,31.0,4.0,FTW,Dick Howard,howardi01,Case Western Reserve University
1955,NBA,32.0,4.0,SYR,Frank Ehmann,ehmanfr01,Northwestern
1955,NBA,33.0,5.0,STL,Bill Bagley,baglebi01,Saint Mary's
1955,NBA,34.0,5.0,ROC,Bill Evans,evansbi02,Kentucky
1955,NBA,35.0,5.0,PHW,Jack Devine,devinja01,Villanova
1955,NBA,36.0,5.0,BOS,Bob Patterson,pattebo01,Tulsa
1955,NBA,37.0,5.0,NYK,Denver Brackeen,brackde01,Ole Miss
1955,NBA,38.0,5.0,MNL,Bill Banks,banksbi01,Texas State University
1955,NBA,39.0,5.0,SYR,Mal Duffy,duffyma01,St. Bonaventure
1955,NBA,40.0,5.0,FTW,Cleo Littleton,littlcl01,Wichita State
1955,NBA,41.0,6.0,STL,Harvey Babetch,babetha01,Bradley
1955,NBA,42.0,6.0,ROC,Bob Armstrong,armstbo01,Michigan State
1955,NBA,43.0,6.0,PHW,George Swyers,swyerge01,West Virginia Tech
1955,NBA,44.0,6.0,BOS,John Mahoney,mahonjo01,William & Mary
1955,NBA,45.0,6.0,NYK,Howard Sessums,sessuho01,Mississippi College
1955,NBA,46.0,6.0,MNL,O'Neal Weaver,weaveon01,Midwestern State University
1955,NBA,47.0,6.0,FTW,Bob Reiter,reitebo01,Missouri
1955,NBA,48.0,6.0,SYR,Ron Tomsic,tomsiro01,Stanford
1955,NBA,49.0,7.0,STL,Joe Fitt,fittjo01,University of Scranton
1955,NBA,50.0,7.0,ROC,Jim McConnell,mcconji01,Niagara University
1955,NBA,51.0,7.0,PHW,Harry Silcox,silcoha01,Temple
1955,NBA,52.0,7.0,BOS,John Moore,moorejo02,UCLA
1955,NBA,53.0,7.0,NYK,Jim Fay,fayji01,St. Ambrose University
1955,NBA,54.0,7.0,MNL,Don Bragg,braggdo01,UCLA
1955,NBA,55.0,7.0,SYR,Ed Galvin,galvied01,Loyola New Orleans
1955,NBA,56.0,7.0,FTW,Tom Harrold,harroto01,Colorado
1955,NBA,57.0,8.0,STL,Bill Reigel,reigebi01,McNeese State University
1955,NBA,58.0,8.0,ROC,Tony Vlastelica,vlastto01,Oregon State
1955,NBA,59.0,8.0,PHW,Al Didriksen,didrial01,Temple
1955,NBA,60.0,8.0,BOS,Dean Parsons,parsode01,Washington
1955,NBA,61.0,8.0,NYK,Jack Beck,beckjo01,Truman State University
1955,NBA,62.0,8.0,MNL,Don Boldebuck,boldedo01,Houston
1955,NBA,63.0,8.0,FTW,Don Belcher,belchdo01,LSU
1955,NBA,64.0,8.0,SYR,Cliff Dwyer,dwyercl01,NC State
1955,NBA,65.0,9.0,STL,Lynn Cole,colely01,Western Kentucky
1955,NBA,66.0,9.0,ROC,Jerry Jung,jungje01,Kansas State
1955,NBA,67.0,9.0,PHW,Lester Lane,lanele01,Oklahoma
1955,NBA,68.0,9.0,BOS,Nick Romanoff,romanni01,University of the Pacific
1955,NBA,69.0,9.0,NYK,Don Payne,paynedo01,Adelphi University
1955,NBA,70.0,9.0,MNL,Bill Warden,wardebi01,North Central College
1955,NBA,71.0,9.0,SYR,Marty Satalino,satalma01,St. John's
1955,NBA,72.0,9.0,FTW,Tom Mixon,mixonto01,Mercer University
1955,NBA,73.0,10.0,STL,Dick Cable,cabledi01,Wisconsin
1955,NBA,74.0,10.0,ROC,Harry Jorgensen,jorgeha01,Wyoming
1955,NBA,75.0,10.0,PHW,Jerry Koch,kochje01,Saint Louis
1955,NBA,76.0,10.0,BOS,Jim Ahearn,ahearji01,UConn
1955,NBA,77.0,10.0,NYK,Wally McCarvill,mccarwa02,Iona College
1955,NBA,78.0,10.0,MNL,Jim Scott,scottji01,West Texas A&M University
1955,NBA,79.0,10.0,FTW,Charlie Mock,mockto01,Colorado
1955,NBA,80.0,10.0,SYR,Russ Lawler,lawleru01,Stanford
1955,NBA,81.0,11.0,STL,Ed O'Connor,oconned01,Manhattan University
1955,NBA,82.0,11.0,ROC,Art Quimby,quimbar01,UConn
1955,NBA,83.0,11.0,BOS,Carl Hartman,hartmca01,Alderson-Broaddus College
1955,NBA,84.0,11.0,NYK,Charles Stickels,stickch01,Hastings College
1955,NBA,85.0,11.0,MNL,K.C. Jones,joneskc01,San Francisco
1955,NBA,86.0,11.0,SYR,Stan Glowaski,glowast01,Seattle University
1955,NBA,87.0,11.0,FTW,Happy Mahfouz,mahfoha01,Spring Hill College
1955,NBA,88.0,12.0,STL,Charles Hoxie,hoxiech01,Niagara University
1955,NBA,89.0,12.0,ROC,John Prudhoe,prudhjo01,Louisville
1955,NBA,90.0,12.0,BOS,Mark Davis,davisma04,Marietta College
1955,NBA,91.0,12.0,NYK,Mickey Harrington,harrimi02,Southern Miss
1955,NBA,92.0,12.0,FTW,Ray Warren,warrera01,TCU
1955,NBA,93.0,13.0,STL,Dick Welsh,welshdi01,USC
1955,NBA,94.0,13.0,BOS,Henry Dooley,doolehe01,Wiley College
1955,NBA,95.0,14.0,BOS,Bob Scudellari,scuddbo01,Cooper Union
1954,NBA,1.0,1.0,BLB,Frank Selvy,selvyfr01,Furman University
1954,NBA,2.0,1.0,MLH,Bob Pettit,pettibo01,LSU
1954,NBA,3.0,1.0,PHW,Gene Shue,shuege01,Maryland
1954,NBA,4.0,1.0,FTW,Dick Rosenthal,rosendi01,Notre Dame
1954,NBA,5.0,1.0,BOS,Togo Palazzi,palazto01,Holy Cross
1954,NBA,6.0,1.0,SYR,Red Kerr,kerrre01,Illinois
1954,NBA,7.0,1.0,ROC,Tom Marshall,marshto01,Western Kentucky
1954,NBA,8.0,1.0,NYK,Jack Turner,turneja01,Western Kentucky
1954,NBA,9.0,1.0,MNL,Ed Kalafat,kalafed01,Minnesota
1954,NBA,10.0,2.0,BLB,Slick Leonard,leonasl01,Indiana
1954,NBA,11.0,2.0,MLH,Bob Mattick,mattibo01,Oklahoma State
1954,NBA,12.0,2.0,PHW,Larry Costello,costela01,Niagara University
1954,NBA,13.0,2.0,FTW,Arnold Short,shortar01,Oklahoma City University
1954,NBA,14.0,2.0,BOS,Red Morrison,morrire01,Idaho
1954,NBA,15.0,2.0,SYR,Dick Farley,farledi01,Indiana
1954,NBA,16.0,2.0,ROC,Boris Nachamkin,nachabo01,NYU
1954,NBA,17.0,2.0,NYK,Richie Guerin,gueriri01,Iona College
1954,NBA,18.0,2.0,MNL,Al Bianchi,biancal01,Bowling Green
1954,NBA,19.0,3.0,BLB,Werner Killen,killewe01,Lawrence Technological University
1954,NBA,20.0,3.0,MLH,Walt Walowac,walowwa01,Marshall
1954,NBA,21.0,3.0,PHW,Ben Peters,peterbe01,Benedictine College
1954,NBA,22.0,3.0,FTW,B. H. Born,bornbh01,Kansas
1954,NBA,23.0,3.0,BOS,Henry Daubenschmidt,daubehe01,St. Francis College
1954,NBA,24.0,3.0,SYR,Jim Tucker,tuckeji01,Duquesne
1954,NBA,25.0,3.0,ROC,Lee Morton,mortole01,Cornell
1954,NBA,26.0,3.0,NYK,Don Anielak,anieldo01,Missouri State
1954,NBA,27.0,3.0,MNL,Don Lance,lancedo01,Rice University
1954,NBA,28.0,4.0,BLB,Burt Spice,spicebu01,Toledo
1954,NBA,29.0,4.0,MLH,Phil Martin,martiph01,Toledo
1954,NBA,30.0,4.0,PHW,Chuck Noble,noblech01,Louisville
1954,NBA,31.0,4.0,FTW,Mel Thompson,thompme01,NC State
1954,NBA,32.0,4.0,BOS,Ron Perry,perryro02,Holy Cross
1954,NBA,33.0,4.0,SYR,Don McLane,mclando01,Duquesne
1954,NBA,34.0,4.0,ROC,Art Spoelstra,spoelar01,Western Kentucky
1954,NBA,35.0,4.0,NYK,Don Lange,langedo01,United States Naval Academy
1954,NBA,36.0,4.0,MNL,Gene Schwinger,schwige01,Rice University
1954,NBA,37.0,5.0,BLB,Lou Scott,scottlo01,Indiana
1954,NBA,38.0,5.0,MLH,Paul Ebert,ebertpa01,Ohio State
1954,NBA,39.0,5.0,PHW,Rudy D'Emilio,demilru01,Duke
1954,NBA,40.0,5.0,FTW,Dutch Burch,burchdu01,Pitt
1954,NBA,41.0,5.0,BOS,Troy Burrus,burritr01,West Texas A&M University
1954,NBA,42.0,5.0,SYR,Tom Pottenburgh,pottepa01,Siena College
1954,NBA,43.0,5.0,ROC,Bo Erias,eriasbo01,Niagara University
1954,NBA,44.0,5.0,NYK,Jesse Prisock,priscje01,Kansas State
1954,NBA,45.0,5.0,MNL,Buzz Bennett,bennebu01,Minnesota
1954,NBA,46.0,6.0,BLB,Bob Heim,heimbo01,Xavier
1954,NBA,47.0,6.0,MLH,Bob Carney,carnebo01,Bradley
1954,NBA,48.0,6.0,PHW,Len Winogard,winogle01,Brandeis University
1954,NBA,49.0,6.0,FTW,Charles Kraak,kraakch01,Indiana
1954,NBA,50.0,6.0,BOS,Otto Kriegshauser,kriegot01,Washington University in Saint Louis
1954,NBA,51.0,6.0,SYR,Norman Pott,pottno01,Wheaton College
1954,NBA,52.0,6.0,ROC,Red Davis,davisre01,St. John's
1954,NBA,53.0,6.0,NYK,Ron Rivers,riverro01,Wyoming
1954,NBA,54.0,6.0,MNL,Nick Revon,revonni01,Southern Miss
1954,NBA,55.0,7.0,BLB,Joe Pehanick,pehanjo01,Seattle University
1954,NBA,56.0,7.0,MLH,Allen Kelley,kelleal01,Kansas
1954,NBA,57.0,7.0,PHW,Bob Brady,bradybo01,San Diego State
1954,NBA,58.0,7.0,FTW,Bernie Janicki,janicbe01,Duke
1954,NBA,59.0,7.0,BOS,Dick Estergard,esterpa01,Bradley
1954,NBA,60.0,7.0,SYR,Gus Lovett,levetgu01,Franklin & Marshall College
1954,NBA,61.0,7.0,ROC,Bill Hull,hullbi01,Utah State University
1954,NBA,62.0,7.0,NYK,Solly Walker,walkeso01,St. John's
1954,NBA,63.0,7.0,MNL,Dan Finch,finchda01,Vanderbilt
1954,NBA,64.0,8.0,BLB,Harry Brooks,brookha01,Seton Hall
1954,NBA,65.0,8.0,MLH,Dick Nunneley,nunnedi01,Tulsa
1954,NBA,66.0,8.0,PHW,Bob Hodges,hodgebo01,East Carolina University
1954,NBA,67.0,8.0,FTW,Don Bielke,bielkdo01,Valparaiso
1954,NBA,68.0,8.0,BOS,Jim Young,youngji01,Santa Clara
1954,NBA,69.0,8.0,SYR,Mel Besdin,besdime01,Syracuse
1954,NBA,70.0,8.0,ROC,Paul Morrow,morropa01,Wisconsin
1954,NBA,71.0,8.0,NYK,Cob Jarvis,jarvico01,Mississippi State
1954,NBA,72.0,8.0,MNL,Bob Hopkins,hopkibo02,Point Loma Nazarene
1954,NBA,73.0,9.0,BLB,Ron Goerrs,goerrro01,Concordia Seminary
1954,NBA,74.0,9.0,MLH,Hal Cervini,cerviha01,Tulane
1954,NBA,75.0,9.0,PHW,Vince Leta,letavi01,Lycoming College
1954,NBA,76.0,9.0,FTW,Joel Hittleman,hittljo01,Loyola (MD)
1954,NBA,77.0,9.0,SYR,Fletcher Johnson,johnsfl01,Duquesne
1954,NBA,78.0,9.0,ROC,Roy Irvin,irvinro01,USC
1954,NBA,79.0,9.0,NYK,Henry Duckham,duckhhe01,Polytechnic University
1954,NBA,80.0,9.0,MNL,Dick Garmaker,garmadi01,Minnesota
1954,NBA,81.0,10.0,BLB,Gary Shivers,shivega01,Houston
1954,NBA,82.0,10.0,MLH,Joe Bertrand,bertrjo01,Notre Dame
1954,NBA,83.0,10.0,PHW,Bill Sullivan,sullibi01,Notre Dame
1954,NBA,84.0,10.0,FTW,Dean Larsen,larsoph01,BYU
1954,NBA,85.0,10.0,BOS,Tony Daukas,daukato01,Boston College
1954,NBA,86.0,10.0,SYR,Jack Davidson,davidja01,UCLA
1954,NBA,87.0,10.0,ROC,Ed Parchinski,parched01,Fordham
1954,NBA,88.0,10.0,NYK,John Clune,clunejo01,United States Naval Academy
1954,NBA,89.0,10.0,MNL,John Biever,blevejo01,Northwestern
1954,NBA,90.0,11.0,BLB,Elliot Karver,karveel01,George Washington
1954,NBA,91.0,11.0,MLH,Jerry Domershick,domerje01,City College of New York
1954,NBA,92.0,11.0,PHW,Frank O'Hara,oharafr01,La Salle
1954,NBA,93.0,11.0,FTW,Forrest Jackson,jacksfo01,Taylor University
1954,NBA,94.0,11.0,BOS,Bill Johnson,johnsbi01,Nebraska
1954,NBA,95.0,11.0,ROC,Jim Paxson,paxsoji01,Dayton
1954,NBA,96.0,11.0,NYK,Bob Waller,waltebo01,Oklahoma
1954,NBA,97.0,12.0,MLH,Ron Weisner,weisnro01,Wisconsin
1954,NBA,98.0,12.0,PHW,John Glinski,glinsjo01,SUNY Cortland
1954,NBA,99.0,12.0,NYK,Charles Stickels,stickbi01,Hastings College
1954,NBA,100.0,13.0,PHW,John Holup,holupjo02,George Washington
1953,NBA,1.0,1.0,PHW,Ernie Beck,becker01,Penn
1953,NBA,2.0,1.0,BLB,Ray Felix,felixra01,Long Island University
1953,NBA,3.0,1.0,MLH,Bob Houbregs,houbrbo01,Washington
